benchmark_id,minisat,cryptominisat,glucose,minisat_noelim,lingeling,clasp,picosat,precosat,kcnfs,march_rw,mxc,riss,sat4j,glueminisat,qutersat,contrasat,MPhaseSAT64,cirminisat,rsat
7063,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7065,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7066,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7067,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7068,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7069,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7070,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7071,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7072,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7073,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7075,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7076,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7077,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7078,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7079,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7080,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7081,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7082,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7083,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7084,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7085,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7086,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7087,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7088,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7089,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7090,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7091,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7092,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7093,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7094,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7095,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7096,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7097,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7099,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7100,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7101,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7102,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7103,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7104,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7105,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7106,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7107,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7108,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7109,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7110,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7111,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7112,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7113,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7114,T,T,T,T,T,T,T,T,F,T,T,F,T,T,T,T,T,T,F
7115,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7116,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7117,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7118,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7119,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7120,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7121,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7122,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7123,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7124,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7125,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7126,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7127,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7128,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7129,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7130,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7131,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7149,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7253,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7254,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7255,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7256,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7257,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7258,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7259,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7260,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7261,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7262,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7263,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7264,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7265,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7266,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7267,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7268,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7269,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7270,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7271,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7272,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7273,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7274,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7275,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7276,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7277,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7278,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7279,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7280,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7281,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7282,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7283,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7284,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7285,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7286,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7287,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7288,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7289,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7290,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7291,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7292,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7293,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7294,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7295,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7296,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7297,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7298,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7299,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7300,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7301,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7302,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7303,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7304,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7305,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7306,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7307,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7308,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7309,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7310,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7311,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7312,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7313,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7314,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7315,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7316,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7317,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7318,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7319,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7320,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7321,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7322,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7323,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7324,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7325,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7326,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7327,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7328,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7329,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7330,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7331,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7332,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7333,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7334,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7335,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7336,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7337,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7338,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7339,F,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
7340,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7341,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7342,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7343,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,F
7344,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7345,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7346,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7347,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7348,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7349,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7350,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7351,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7352,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7353,F,T,T,T,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
7354,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7355,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7356,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7357,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7358,F,T,T,F,F,T,F,T,F,T,T,F,F,F,T,F,T,F,F
7359,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7360,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7361,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7362,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T
7363,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7364,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F
7365,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7366,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7367,F,F,F,F,T,F,F,T,F,T,T,F,F,F,F,F,T,F,F
7368,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7369,F,T,F,F,F,F,F,T,F,T,T,F,F,F,F,F,T,F,T
7370,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F
7371,F,F,F,F,F,F,T,F,F,T,F,T,F,F,F,T,T,F,F
7372,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7376,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F
7378,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,F
7379,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F
7380,F,F,F,F,F,T,F,F,F,F,T,F,F,T,T,F,F,F,F
7381,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7382,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7383,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
7384,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
7385,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F
7386,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
7387,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7388,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,T,F,F
7389,F,T,F,F,F,T,F,F,F,T,F,F,T,F,T,F,T,F,F
7390,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
7392,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
7393,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7394,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,F,F,F,F
7395,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7396,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7397,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
7399,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F
7400,F,F,T,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F
7401,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
7402,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7403,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
7404,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F
7405,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
7406,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F
7407,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7408,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F
7409,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
7410,F,F,F,F,F,F,T,F,F,T,F,F,F,F,T,F,F,F,F
7411,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7412,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7413,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7414,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,F
7415,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F
7416,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F
7417,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
7418,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7419,F,T,T,F,F,T,T,F,F,T,T,F,F,T,F,F,T,F,T
7420,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7421,F,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F
7422,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7423,F,T,T,F,F,T,F,F,F,T,T,F,F,F,F,F,T,F,F
7424,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F
7425,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
7426,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
7427,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7428,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7429,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,T,T
7430,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7431,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7432,F,T,T,F,T,T,F,T,F,T,T,T,F,F,T,T,T,F,F
7433,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7434,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7436,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7437,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7438,F,T,F,F,T,T,F,F,F,T,T,T,F,F,T,F,T,F,F
7439,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7440,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7441,F,T,T,F,T,T,F,F,F,T,T,T,F,T,T,F,T,F,F
7442,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F
7443,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7444,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7445,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F
7446,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7447,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,F,F
7448,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7449,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
7450,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7451,F,T,T,F,T,T,F,F,F,T,T,T,F,F,T,F,T,F,F
7452,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7453,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7454,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7455,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7456,F,T,F,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,F
7457,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7458,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7459,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7460,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7461,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7462,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7463,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7464,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7465,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7466,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7467,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7468,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7469,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,F,T,T,F
7470,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7471,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7472,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,F
7473,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7474,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7475,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7476,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,F
7477,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7478,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7479,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7480,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,F,F
7481,F,T,T,F,T,T,T,T,F,F,T,T,T,T,T,F,T,T,F
7482,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7483,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7484,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7485,F,T,T,F,T,T,F,T,F,T,T,T,T,T,T,T,T,F,T
7486,F,T,T,F,T,T,F,F,F,T,T,T,F,T,T,F,T,F,F
7487,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7488,F,T,T,F,T,T,T,T,F,F,T,T,T,T,T,F,T,F,F
7489,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,T
7490,F,T,T,F,T,T,F,F,F,T,T,F,F,F,T,F,T,F,F
7491,F,T,T,F,T,T,F,T,F,T,T,T,T,T,T,T,T,F,F
7492,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7493,F,T,T,F,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F
7494,F,T,T,F,T,T,F,F,F,F,T,T,F,T,T,F,T,F,F
7495,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,F,T,F,F
7496,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7497,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7498,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F,T,F,F
7499,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7500,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7501,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7502,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7503,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7504,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7505,F,T,T,F,T,T,F,F,F,F,T,T,F,T,T,F,T,F,F
7506,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7507,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7508,F,T,T,F,T,T,T,T,F,T,T,F,F,T,T,T,T,F,T
7509,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,F
7510,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7511,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7512,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,F
7513,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7514,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,F,T,F,F
7515,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7516,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7517,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7518,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7519,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7520,F,T,T,F,T,T,F,F,F,T,T,T,F,T,T,F,T,F,F
7521,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7522,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7523,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7524,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7525,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,F
7526,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7527,F,T,F,F,F,T,F,F,F,T,F,F,T,F,T,F,T,F,F
7529,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7530,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7531,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
